,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
9479,7.030147827400797,195.4253443741772,21746.68282692211,7.065665681154695,333.9562088867164,423.946872136292,14.53326762469024,66.36337031052334,3.9312856283342015,0
9482,7.014826073852156,199.0052547528142,21512.7742234903,7.122973101338411,331.6315896062994,427.6493225329309,14.348442451953249,66.66481273899224,3.975356593056218,0
9483,7.188112291499247,197.60051409316344,22249.289537212684,7.224176324909527,335.4630729951044,420.8064949397616,14.34859396909764,67.00211739665755,4.042936022707898,1
9484,7.061957541333648,199.3442568476002,21698.774776795213,7.172586643694905,334.8678512801453,425.78664878507885,14.300835855774752,65.83924145983495,3.98782220502242,0
9485,7.17643968992417,194.60839319022108,23103.64766599117,7.1325316404976284,331.53995301718106,424.8691733851522,14.40422381299564,66.77347563789141,3.946768224099088,1
9486,7.193082791623279,196.2463040825109,22402.03572228136,7.113608194719549,337.2944100282323,425.0598290395008,14.206000234515963,64.57368640354593,3.924844625290312,0
9487,7.037977955769405,196.5280956474905,22248.09787254339,7.292351911421752,331.9911327753648,424.2209348656352,14.306187285660316,67.09525371699327,3.968463330999815,1
9488,7.114105588310263,194.6339152093685,21195.195034006007,7.222664271244886,335.2431410997539,421.8184180557269,14.57445054538858,65.84605787280249,3.95663311092907,0
9489,7.212408271571925,195.27676091028712,22104.555249117035,7.131960826345069,330.52519598537924,421.5604373045319,14.172112959539591,66.662475774395,4.001017566631879,1
9490,7.113540130543061,194.3472618575101,22237.064357258725,7.090372450677643,330.9623004725242,422.8504098518847,14.200815663489736,67.3616064761861,4.040235254065468,1
9491,7.14343650736714,196.64944721460157,22431.873312954645,7.14972952149098,332.92635801316254,429.5478880369377,14.432688818435462,65.99875098373863,3.9926535768730034,0
9492,7.086107373868857,195.59739360562688,22066.425604661745,7.159229555848175,333.57006964092994,429.07722717516793,14.41401689065705,65.64429935500526,3.936177762791728,0
9494,7.14808405397657,195.75068966687428,21536.8986231505,7.168750107943957,332.4963231548048,430.2392524123935,14.258949334479665,66.82547199932657,3.9963357864395417,0
9495,7.025803630166076,194.9763879883759,21957.739633550405,7.117782836031718,334.3083190344256,429.6370669009777,14.57158366649243,64.73953405006293,3.9593206373120537,0
9496,7.199240441554015,198.33630304069675,21678.371756102453,7.047055313741172,336.1900230832126,427.53236328164667,14.501677442251085,67.15959248719646,3.957235991241404,0
9497,7.030490810225207,192.0294205340317,22712.761250668074,7.206906614473218,331.6411021368478,422.2244977811399,14.18456416796908,67.33383626587175,4.0336458440209215,1
9498,7.089582538727353,194.2806420328635,22731.002343222408,7.066774318066038,331.4508040763238,425.950217252313,14.338258526215238,65.69252655039767,3.993586203940572,1
9500,7.06608248505115,194.46430106175436,21913.072287512598,6.987088392643165,335.2079171177839,429.61644309508966,14.35537434859701,66.63927322045278,4.020556838623536,1
9501,7.1380557938652345,199.32373430787783,22588.976313468374,7.136291048247128,329.41532819115326,418.92970266792094,14.282732884597308,67.16980267402278,3.9678594987273623,1
9502,7.04453647244475,194.8767945378728,21427.005677208606,7.124183710634549,333.2982318590967,428.8142313908583,14.117608650717504,66.97803442461472,3.9721308303462224,0
9504,7.0951622944073724,195.89615439921104,21863.89194988253,6.98622312938528,331.7980798265036,427.09379006137226,14.384726517587758,66.83215467954513,4.036339145711523,1
9505,7.182757665769961,194.09115461208413,22498.42985170217,7.303957562661685,333.7528247048738,423.7117045212012,14.224052358160796,66.86028543713448,4.005419458968485,1
9506,7.0009572056519485,196.39124836969617,21984.04640268717,7.306603949193818,331.30772468985697,418.9827966729856,14.36010369127653,65.87214042776692,3.989929180197422,1
9507,7.050538452503234,194.3908509146896,20950.992894599625,7.071462868410221,334.4002335683766,426.6342794845736,14.355013405095912,65.97001647985459,3.914371600981036,0
9508,7.090494857664506,195.6969109212413,20978.831319031677,7.145852548350632,336.7195299399464,426.4457733894459,14.359395432303362,65.85045240774124,3.9532358607463896,0
9509,7.172160925579712,196.0043557455388,22206.915985970125,7.0855978568210185,338.2730388091012,427.8789772549838,14.206171748368265,65.51216249374228,3.94196311310222,0
9510,7.108117087629406,194.43690236804775,20638.19418545186,7.173588502936756,334.729747895441,419.952261807247,14.24376081474096,64.86561990067881,3.971807870366905,0
9511,6.988847770797146,198.5266191781891,22038.89535502652,7.014379098128618,332.3394608666405,429.912165431532,14.287839171762087,65.69783317281336,3.940221235030727,0
9513,7.023628141900845,194.801866280148,22072.5775962622,7.248417962258041,334.3478613873269,422.0244730829755,14.324837606632906,66.32639467895486,3.950219570142485,1
9514,7.134499933376576,194.12103411497355,22028.42269432562,7.022925860791432,335.00062853433013,427.6909874165386,14.560814817857286,65.71118048598379,4.007618765646124,0
9515,7.047417665350961,195.9951731766173,21989.71325679012,6.968274963566309,336.117834061046,432.0125505011485,14.340054934056887,67.06796587528889,3.937556268606122,0
9516,7.13751419741837,196.6572332075296,20969.2026643298,7.162935038695641,335.67390288283417,434.32420712680937,14.554723872850207,66.71633648148011,3.930212120521025,0
9518,7.015594511318326,195.5939050723993,21300.188315395542,7.036948625236599,335.71937684166977,428.378576862121,14.281421132401848,66.77200156235396,3.954770528048712,0
9520,6.861742993376335,195.4817160704237,22047.77483292686,7.054524502571978,329.602591522274,426.2992393644354,14.284099570064605,66.62430570296613,3.976282301662209,0
9521,7.134111990957623,192.8764764203029,21046.13093785609,7.058543746597802,335.53298709720536,428.6204755005989,14.423224304186787,65.85688688346964,3.9789105626295753,0
9522,7.072250941344287,196.64621070105545,21774.2175012375,7.213496490477429,336.37267587867905,431.2918021626967,14.266002290319838,66.388505340031,3.99133405577406,0
9523,7.142463733833746,194.44080113408188,21814.198005443064,7.307546274351024,331.33033773463427,424.46840799916,14.01430007220538,66.47401372107977,3.995965964393735,1
9524,7.120572549607696,198.8119831877796,22794.376169549487,7.136150171110313,334.822502833791,423.4506049226918,14.351886403690251,66.31944619586709,4.019742208195654,1
9525,7.078515909592215,197.50084257089367,21659.3257367116,7.195626189523098,334.2062370616886,425.2262173908966,14.59821565325238,67.36678870207614,4.043572709942688,1
9527,7.285681384942474,197.1485169361538,21467.944089284087,7.277906178759483,329.7921239617692,430.1355049667569,14.18554745033882,67.25597952263774,4.059167976993457,1
9528,7.116769997745339,196.8533891951576,21834.61100765227,7.337103516569258,334.24163416699207,423.98563539316666,14.406884313610016,65.57816543769661,3.992771545117825,1
9530,7.046056950113852,195.94306265650337,21112.073341678537,7.084449609260263,333.8564264184522,421.8415476364216,14.06938592424995,65.67643725888455,3.877826960575369,0
9531,7.144742364208569,196.7350104727772,22013.544167249755,7.064311287904897,330.1877628089994,426.9224016885882,14.347842813853685,67.48103808158085,4.026388526730946,1
9533,7.135765185515023,195.5647893509021,21165.385742843067,7.207358998187374,335.5473064948076,429.94796160849705,14.633405117207534,66.67293149855833,3.890233134778267,0
9534,7.161843257734675,195.6987305136411,22196.3270426688,7.0930172524972415,337.71585391198914,435.4250105292234,14.1197216098222,66.64623104241365,4.009280264972686,0
9535,7.168399558635582,193.4294110604258,22643.82550441433,7.094861250726569,334.4681421633958,432.0618589336345,14.194451746658435,67.7787212391081,4.036372691502991,1
9536,7.0666449783740335,196.5856670440163,22359.380004252835,7.160061019086463,325.5557778085244,420.6605846252922,14.480620304502656,67.36099478214395,4.041007367320635,1
9538,7.178726598815524,198.2615359283143,22503.99104157691,7.220305278609219,330.87456723463265,427.5762296069553,14.543249366780168,66.31186149533859,3.994201844334986,1
9539,6.940830615660651,197.4785497844647,22452.636376584866,7.0781949961167445,335.05456195979906,421.448339342428,14.197489071284172,65.9106038124529,3.98800297744529,1
9540,7.15272424703252,196.35588479199384,21085.43031159005,7.074446746422104,332.24773073636914,428.7573721516653,14.476536953808242,66.80792194985263,4.019299177095116,0
9541,7.041116705512064,195.46812594711847,23074.998343649248,7.09405379768086,334.5521117390933,423.776384897568,14.24825324041942,66.40202224002304,4.007094516091494,1
9542,7.117832032819306,196.6621637145101,21367.28259191553,7.155702824386951,334.14414886852046,420.0488530430697,14.31003317516926,65.69271115387244,3.9918866111809774,0
9543,7.021098327326966,193.56195273951116,21003.30491037351,7.010960416855853,334.7334895349194,424.2259719835935,14.397165934863818,67.05836295014934,3.898384199742954,0
9544,7.093517488560517,194.46992210283136,21908.51318443641,7.064928667969511,338.0425325970651,425.1758845842836,14.740862435249849,64.93124122719571,3.990447650883272,0
9545,7.187105149501317,196.06009224627755,21481.29883393409,7.058093833945241,335.01240660773544,425.3310090120457,14.33011123521572,65.48712912342336,3.997473379451182,0
9546,7.1141342857426615,196.6321420692084,22133.81989788365,7.115652319725089,332.55950926924976,431.3495406166575,14.16847298218484,67.95123840911631,4.056091821740761,1
9548,7.020785656118248,197.56935635312152,21704.20085507477,7.122051875178809,333.3772419594977,421.8891574951766,14.328387302438925,65.0630564616281,3.9615174320736326,0
9549,6.972702193130629,197.3275170629464,22020.32799561756,7.241836228745699,334.5285567079005,434.3610399921861,14.49681369048489,66.94786024217568,3.9870274772700474,0
9550,7.035564191941135,194.7175986867025,21818.06650983912,7.143203709030441,335.46386741972987,426.2321843351559,14.189925124195788,67.82804614103482,3.975402198859712,1
9551,7.098640829317015,198.9632834846474,21553.953526681355,7.077773188076961,334.1053578905936,424.4097601759333,14.469725384609166,66.67740053580847,3.953617432481297,0
9552,7.122175947456687,197.82767674594973,22163.14146286621,7.19730259604492,333.41108429782804,429.4015386450925,14.438452265479611,66.02294014782149,3.989661472548512,0
9553,7.249616720491297,199.2614821473631,21589.79658809845,7.093462209843791,334.3349579833987,425.3398319812353,14.340069849627412,65.99621745004069,3.950472517973618,0
9554,7.001145504021214,196.22388819029737,21841.024318826243,7.099727484541647,334.69848169072884,431.0886727919,14.140621540449072,67.15291104661644,3.967042656105519,0
9555,7.130926719653121,195.2406161313849,21467.891915582528,7.156880201689932,333.8737503791331,431.6388632144364,14.009947895993376,65.62053399639436,3.936471312299426,0
9556,7.0464302063335165,192.8555190764483,21436.043324777867,7.08549001464217,332.7757484319264,429.8410814751584,14.082972146587416,66.05021919785771,3.919754897289109,0
9557,7.076978832874509,195.18272865146676,21767.237930145755,7.134976757015335,334.6514457179936,427.0289421021191,14.373822051736608,66.92905499951694,3.992795547520048,1
9560,7.143937429414492,197.68773607834845,22543.72869083481,7.030974425484139,331.7957974152065,419.2090775799613,14.308761699748716,66.6615069523633,4.056598408010705,1
9561,7.061078116383867,194.3643751612612,22660.38024570371,7.153021507835828,329.2552733957921,424.534416047749,14.044227723952172,66.40098051218875,3.989343360322984,1
9562,7.1903938292318985,196.6546558420131,22341.379600548145,7.266435279426727,331.0383922097008,421.566128815713,14.21892205678065,68.4206464731005,3.923994848836269,1
9563,7.131990000761668,196.21262115588107,22499.807964968702,7.208319257053842,332.42253577218924,420.0066689783038,14.264439387098571,68.2508486259259,3.976647245037191,1
9564,7.038952977663854,194.61566785202825,21864.93481204686,7.208480662896483,335.13433624246693,425.74901028905776,14.231699352467356,66.33514173010113,3.9602812850776177,0
9565,6.973000493409616,197.3476469409865,21537.957812606317,7.221131719802613,334.04492658933395,433.02758511299845,14.40250852180638,67.65388195485725,4.012093402593634,0
9566,7.0339800388623885,197.01553764768724,21823.729328865946,7.108223547492561,337.3135505399317,423.3118348167189,14.186175936684249,66.2427669624617,4.1001323830914185,1
9567,7.097684677101395,195.702261627488,22492.053784180316,7.23362573358829,334.9431088528181,424.4767782562105,14.36238536139023,66.30406251158087,4.0234853633802965,1
9568,7.045434118143326,193.40024842272325,21952.03127852694,7.251206142981074,332.93085634875393,427.3527331711329,14.35518122132662,66.5054966582483,4.008108508328943,0
9569,6.9952054733952345,198.1232373696021,22249.978087776333,7.275399673711213,332.8631393024808,424.0327735182185,14.136082051757354,67.33382583645198,4.020238402824878,1
9570,7.1956535915832704,198.5313059292731,22505.406911053036,7.164861579099332,331.5726261251252,436.2779946192499,14.073489007882849,67.13249516486576,4.025824801099101,1
9571,7.018054479450858,196.6444948544048,21735.35126276385,7.132527092753013,333.22825823085986,429.6931428186012,14.285400490947334,66.5056515594174,4.045902923743425,0
9572,7.139225871335772,198.00937826187524,22223.69086410112,7.220312730933751,334.83670479891776,428.0909305494604,14.194757413789048,67.14531549811886,4.006065279336868,1
9573,7.253050595179878,194.3952569444272,22363.891113849942,7.072383610544122,333.9236721621252,418.66754037954496,14.209407710621749,65.71091983129449,3.959028158278925,1
9574,7.058598754912793,195.8797325493573,22269.680257830423,7.047771969209349,334.9647143454182,428.7013272798526,14.498233802611017,65.68425895333313,3.9817093698989514,0
9575,7.116134475785634,196.96526693134305,22709.981900290004,7.158441581248726,332.9420311043069,422.4238342944177,14.108809101867848,66.80893295567323,3.962693567512663,1
9576,7.152590106147023,195.00155846065488,22262.325179187377,7.110094119962848,334.13978409896185,427.77066047420817,14.445317741344445,66.96383445048801,3.9193530643179386,1
9577,7.154439837437335,194.98566817078355,20943.19099754413,7.165862001733919,335.0013496459133,423.9573913908214,14.068788125931194,66.65934000249509,3.915405922294106,0
9578,7.212366139490887,193.50387310583773,21735.392028213373,7.24169646834341,334.6238922327408,427.166310995379,14.453961472057491,65.59031290479716,3.96506665927444,1
9579,7.024290207065604,196.34981957755485,21027.024382618383,7.002687413186039,334.03160721029013,423.1015169006046,14.37009541719259,64.98108638907684,4.0166823569196,0
9580,7.093164319219645,195.3699027024856,20969.93251978123,7.177385178815831,334.1868719499467,426.9783417129556,14.232245173164465,65.51260494647381,3.997352106459235,0
9581,7.089144058516852,194.37480776040016,22431.850629612247,7.24006949930004,336.5248369806665,424.623365799678,14.411735200985277,66.68003603446249,3.9462728924492176,1
9582,7.058472146749816,197.9834883132766,21727.614201560176,7.069979950103539,333.4315452257604,422.52243944106175,14.23979866109072,66.59399874880195,4.0152804322345546,0
9583,6.969656022392082,197.71046076059287,22200.55380461702,7.138870481649728,334.44306849228553,421.21990367659447,14.3603688617223,66.52126759844924,3.974760061808039,1
9584,7.0081540731537135,198.2508151866084,21648.909708404182,6.933897604005145,333.2916975910464,423.3763857306498,14.189195779761496,66.03005495008696,3.958572815059953,0
9586,7.23793871955544,196.0895784683778,21468.587725920657,6.97881999314872,335.4354921030921,427.6495461920732,14.51470837822565,66.51038698745047,3.957705873754119,0
9587,7.147662932810975,194.75147512926924,21227.821926694487,7.117476402970224,334.40760095957177,424.6293329517373,14.442023742465,67.32711290928482,3.913466589305942,0
9588,7.232244461707379,195.53607200409448,22484.03182247372,7.205494022722058,332.93923766601563,416.4615457017037,14.012952175179072,65.90868910781376,3.9517739904977223,1
9589,7.035345182328186,200.74170353981276,23910.87731203532,7.053775101057395,331.6826298127074,429.0916742598112,14.128073416717251,66.4559061746935,4.081891293709049,1
9591,7.066980007415045,194.47092571004677,21238.612029100448,7.068114727040537,334.23589973177235,423.93329676960775,14.260371236590204,66.14257330027743,3.9519723955474135,0
9592,7.096454577345677,196.8749099093006,21685.27782082733,7.041615492024609,332.6657263325345,417.1867686857823,14.29894749240356,66.78213629058553,3.972881335590804,0
9593,6.968350115046007,198.4843219942286,22054.670736456537,7.343527572000485,332.69613070871475,425.9862969890964,14.383913827027367,68.75914736211791,3.962397842320023,1
9594,7.029202012992589,196.26426555034368,21873.734626641515,7.178498002469817,335.2029845953077,427.7008927935069,14.381014984929056,64.85913783277074,3.945740273871827,0
9596,7.0978624122710885,199.06691717911104,21095.91552585616,7.132509617713343,332.84008899917944,428.79178207914856,14.60939925599778,66.08967406155948,3.9173372573743577,0
9597,7.135427823237026,197.61205723604004,22443.930317878498,7.214260129829634,333.6040441031371,418.2255942579279,14.250145022401872,67.21436922815597,4.023418977219444,1
9601,7.172475251169149,193.6912464854288,22863.34182322312,7.263047746831135,334.13024019442724,430.8815153243285,14.609427605949984,66.66154789717842,4.020832008408546,1
9603,7.034179357337146,194.904891967934,22585.97785170066,7.287701186799192,328.2613501029691,430.96836299478014,14.315550590332284,67.82129254513357,3.9613423409630335,1
9605,7.109997731441835,192.623462258672,22226.857730288037,7.1458731632555645,336.2733474905187,423.5639927651699,14.513553292528028,66.3896803576581,3.959708127268432,0
9606,7.089210041121064,196.4578951891082,21694.26154012043,7.265870140516494,332.18351685031365,424.7893734929874,14.365662375086384,67.63320240705633,3.959385855950109,1
9607,7.121800728691038,197.3157831918708,23297.232733620363,7.173269800621772,332.68768131758065,424.68180057506953,14.407554333408918,65.50531125503437,4.027050234186876,1
9608,7.071718598713793,194.45043313277245,22611.12315732198,7.174064469292562,331.019917697257,422.2239450840014,14.35747028698612,66.60343589087778,3.996485643976859,1
9609,7.066541225574308,196.92877205882917,22556.765755717268,7.131234661650773,329.14683352723085,424.8008146153675,14.090072916389376,67.34329078821953,4.042188510491888,1
9610,7.058149355201411,195.5451238969777,21359.39231038305,7.0294402768115205,335.4467035485024,423.5815900327285,14.499324984476756,66.96261500236633,3.9526871531951904,0
9612,7.226650087816858,197.84780337856537,23018.012909782185,7.252631836855544,330.86055035574134,420.953490323142,14.143067063189973,67.64958694433615,3.985036152616556,1
9613,6.997048719556189,195.7305656857243,21836.29911838457,7.151664116907656,335.084441973661,422.235195118526,14.232255020398648,66.78961980527993,3.868782827348546,0
9614,7.069416041722682,192.94493450134928,21618.521191331376,7.275622984499593,329.6821671985774,426.2689618667598,14.128018485580826,67.47248671489437,3.991177271696664,1
9616,7.067933014100695,196.1680308375741,21809.00250619542,7.123827925043972,332.6943652396268,430.5559229107964,14.504777687979646,66.78733845883349,3.9029278604105646,0
9617,7.141964274281643,196.00495992758533,21690.85211318956,7.115937302843262,333.7099581184441,430.5413105311293,14.321490428773982,66.03909713253668,4.029038641642104,1
9618,7.077872712245656,197.50162609704932,22040.441504570976,7.149548157535905,334.7644757458092,427.2571603339146,14.310754111117529,66.45260513508771,4.002020952156863,1
9619,7.196308706603428,196.5637219418796,21591.073235336906,7.1390994407258495,333.0669009710065,428.7333692906641,14.267638657081749,67.63651355600875,4.0475863635696445,1
9620,7.286296688939721,194.9710345657669,21912.0750931609,7.082646997357077,334.4096819804642,424.1375628186346,14.510697683755232,67.39462898597978,4.039173427632303,1
9621,7.203037357317959,195.0523799391664,21993.266528368837,6.993174809537115,331.2887975105249,424.6681125528614,14.528134503574726,65.71498682003666,3.9546335206323,0
9622,7.105949290536699,196.72374547295271,23457.703277379143,7.29328814260918,330.96966201275484,421.6757753378058,14.23342677850345,65.49305765703679,3.9590211903351338,1
9623,7.135134267784145,197.199213846767,22714.925113246216,7.131840130931885,329.3073517870536,419.0385293187586,14.168547126384192,65.46227584700489,4.020215207917111,1
9625,7.049299434981996,195.2605193545584,21222.51969699519,7.0024809503585645,333.0480561442339,432.5557834270712,14.653568420932167,65.54735119371432,3.924674122227561,0
9626,7.058780929314384,196.26937765667097,22103.83055650971,6.963937833801303,335.820273038778,428.0699203041125,14.265563626373806,64.96080918322374,3.9325977232016527,0
9627,6.981320241792399,197.03970298707716,21433.03662379613,7.098624836408529,334.4719035895577,425.54946199724657,14.36599431068619,66.91566746126901,3.945606932223973,0
9629,7.074474668864517,197.73872539186263,21512.20163475542,7.078362356729965,331.0420641786055,431.9636631221725,14.474451491089688,65.8328693774147,4.007765138945776,0
9630,7.073538217252579,195.16113210295052,21137.605342536437,7.019750247725731,334.31615661042514,424.3257217902853,14.416798919123426,66.81021698373355,3.918513862096292,0
9631,7.020735658215339,194.83509557929855,22275.2619050122,7.032639949347041,332.7313013384385,428.294739212207,14.54409369142622,65.87469253717168,3.976945698795781,0
9632,6.9159427561839735,197.29527572536995,21260.363330631557,7.052992463503656,335.6043113567881,429.9222730721604,14.199060204069228,65.49972843841363,4.008759012244039,0
9633,7.0464824824509895,194.4596323738065,22514.96233691115,7.1599356118443005,335.2798162165342,430.4746839998744,14.376229208870956,65.54766565732254,3.9241607179281095,0
9634,7.103002461650256,197.14548098192063,21654.310489293,7.105702186546815,331.9777834080716,426.18429092345497,14.206667057220336,65.04929894317452,3.968375093524867,0
9635,7.091843217085993,198.9998251563717,22168.01103053925,6.978604463046487,327.1850754922339,428.68801472782445,14.010843761811763,67.60625939489354,4.035160339257743,1
9636,7.011432656517672,194.43565622915017,22509.06216005464,7.15930563522972,332.41796544384096,434.28128688687946,14.072545745057498,67.3274141572837,3.970696703449248,1
9637,7.080925312408892,190.990703025535,22215.88180254,7.200065339670645,334.5509908159862,423.44233910729184,14.35721301576447,66.68402967073139,3.983535492458424,1
9640,7.245242529734819,196.0088765338131,21087.311200847016,7.169526527045594,333.22869826954445,435.4752135026055,14.496765846982518,65.6552299980852,3.970153422698736,0
9641,7.131861347291835,195.2509017551976,21004.834862303243,7.189777450043441,337.23523068920343,427.7440397867116,14.444573236891834,65.7890688048137,3.9484919120985937,0
9643,6.969517866793932,194.6297819417989,22675.849974787885,7.112680572460953,333.0509421617045,430.14460748310967,14.049622559415855,65.89987988391434,3.934651427467823,1
9644,7.0209187181987085,197.1832234298952,22948.902656073155,7.046573240978366,333.9683765780913,427.5255642744561,14.445448780825922,66.56428495732786,3.994329297066855,1
9645,7.177792682031696,201.19029500208617,22168.653835040663,7.182201916210742,332.47004212167025,419.0725477746183,14.24682497404308,67.23526804007321,3.965376287929344,1
9646,6.9869893622177255,195.309620881442,22436.683135851552,7.097406075666756,333.79890832140376,421.0864496594263,14.304165741756808,66.54193981178693,3.9690195216642175,1
9647,7.236616967030945,198.996160650798,22044.481091773,7.268779416442259,329.05715596417826,424.5060056778016,14.322084082401611,68.03080866839677,3.953567782291444,1
9648,7.190884632641054,193.26023459241915,21477.825634497887,7.190093513401322,332.2710178183222,433.621892694278,14.479472436418138,65.98002399190953,3.991446587054941,0
9649,7.08471449492115,196.20515977850857,22122.37745674494,7.157791978920221,330.8607762739276,432.4198379161948,14.137350925600405,67.69631353303102,3.983286530311316,1
9650,7.210822352728813,196.06962852877012,23377.221575974672,7.33127338645962,331.7185754359206,427.3400219691418,14.3217766637204,66.76493848107026,4.009296227646203,1
9651,7.19633429714274,192.4581772229373,22116.59390524588,7.032075790477851,330.98984093416976,425.2592877535628,14.513784747924436,67.19710865154788,3.9712011309585065,0
9652,7.016615026226403,196.99792033493603,21910.28581052704,7.065277800523012,334.5498765566545,422.52001385346034,14.270023999132496,65.24307082079528,3.977633313665032,0
9653,7.12303969608808,198.5004750430809,22486.7006907751,7.19225685692069,333.97817079360806,423.7421584929047,14.357717446758334,66.48095616095387,3.9961873774009247,1
9654,7.172082507576173,194.5662724123203,21528.17250386093,6.99401151883523,331.500078930902,424.4939998722226,14.312493628766209,66.56318765722189,3.963885866858499,0
9655,7.041601933310889,192.8708618734191,21080.40819609814,7.172521107636394,335.71517342138225,429.0883686398525,14.258130376677636,67.70610576118916,3.9742790360921294,0
9656,7.231671839859008,195.55918071699355,22385.146719859207,7.233620577824619,329.5981882089364,427.9690348078678,14.160143465758496,66.03400069748312,3.97615923350306,1
9657,7.112707410950505,195.071545173113,22038.149882025693,7.16593204378381,331.9313578377359,427.8605710045483,14.451958598913816,66.75688247746511,3.956534626065197,1
9659,7.020619136862186,195.95208366809672,22096.5013582311,7.183920284135636,331.3886283380465,422.3941039873396,14.40623781994699,65.4648479861081,3.999184828117847,1
9661,6.9745400607942125,194.2351092467213,21486.817816090257,7.051834224165833,331.7556998869065,433.810811117043,14.497197961597497,67.15311679505282,3.907130892430745,0
9662,6.964058538161336,198.24359135696903,21547.83058979615,7.14391855165253,334.74365681905346,425.5363233020338,14.65762048532274,67.66334891911202,3.914329150268744,0
9663,6.907348651736901,197.90323995222252,22579.59922264313,7.2842160364556445,332.327224258946,430.4866589406314,14.510005388638069,66.6243607893177,4.029813772861569,0
9664,7.177303639712283,196.63845022700104,22518.97332922052,7.271817488686273,334.7198856829944,427.4652712271748,14.110827080154287,65.6384899626132,4.019861027120502,1
9665,7.116135772371003,196.71005837111693,21701.951960016773,7.113673520933361,331.7936627777631,426.2064394988203,13.96791268884257,65.70245486246894,4.023287650193269,1
9666,7.146137652019641,194.90131589543003,21858.077234353565,7.291127999104542,332.4761117479747,419.6038759647,14.460613329931167,66.76176839537702,3.989985696671662,1
9667,7.092761690049737,194.6460732710092,22086.428500303475,7.112326666815618,329.8489743086407,427.1412496571497,14.3531994567239,67.96175768079162,4.006835052188435,1
9671,7.06022074689929,197.45591933007404,22574.567969586868,7.046883146517033,331.5317046146263,431.5500018281389,14.320549640887432,65.7019259829127,4.00333573734369,1
9672,7.023412620646894,195.12373425111383,21402.561556589644,7.051571245461564,334.3391898333233,431.0507133135882,14.463798719613823,65.95737000466261,4.048459103531693,0
9674,7.09380922516926,196.87486805615492,21901.62369393265,7.192176516599419,337.5622456434608,422.52132001192166,14.747565309032373,66.43647443525683,3.894881955797537,0
9675,7.207674553060523,198.9933292917614,22420.365111768424,7.201118999213976,331.7657797913074,429.3064026802133,14.23044543186248,67.87091926596,3.9618901143244423,1
9676,7.046671059773581,194.62242974864049,21465.443052861523,7.036207129344591,333.66562719033305,425.8047604263928,14.488634696261542,66.29423156678082,4.03463010221617,0
9677,7.255897985503925,198.3591008602212,21889.37735288553,7.0371786111397885,336.1408861187105,432.4333704307132,14.41237999714266,65.74841900476784,3.973368228598429,0
9679,7.0727739893967625,196.32752672160967,21765.47969627106,6.995406312370194,336.38539178669816,426.316913419474,14.346512715707451,66.16019823089373,3.970743116495211,0
9681,7.09630871089575,194.64717567744853,22382.287765350477,6.985335905519832,333.228113790354,426.23099197985806,14.280948339501968,66.75334767808808,3.9268721437035854,1
9682,7.163424501770446,197.71585317386047,23136.26791514874,7.096956814700014,332.2440781544465,425.3505498420896,14.255231882825528,66.0658287516158,4.035010191109241,1
9685,7.145129610618347,193.40893504046377,21676.117939087988,7.090706389473093,335.4167167059682,428.59413244552826,14.14107749621265,67.16678842806793,3.976188682703081,0
9686,7.1704860741778464,197.3450531568688,21934.778125808327,7.22706760767082,332.1274107579067,430.27053338474553,14.318303089599704,66.17247137881223,3.913488950330356,0
9687,7.07713490117986,197.66897440739763,22019.04926169219,7.273458224396293,328.3881661039174,429.7522920399669,14.461631332750803,65.88388046154645,3.956042998067046,1
9688,7.168771378996846,195.71651434228104,21846.79480812693,7.131288686619493,332.5022588188019,424.7137225731864,14.393999983654052,66.92051847900606,3.95965464763548,1
9689,6.982148935246664,193.4707237409484,21375.42110326736,7.022695070297703,331.0392701355115,433.4050306402968,14.533372369815964,67.03791120966572,3.9274660413415488,0
9692,7.0361614037131055,197.01046907430367,22531.518860677832,7.069527309446989,332.22528539791955,424.79494258769466,14.466706479646565,65.93195359856082,4.045993674743099,1
9693,7.1398734754567865,196.220084432399,21763.90566867103,7.083660698351298,335.7790580987677,430.1237916143001,14.439994476616764,66.74127966501689,3.914972400091063,0
9695,6.984018386800827,192.93006220584056,22176.995475668034,7.075591935974026,331.06920534044593,431.5402525583332,14.034624816933285,66.34348587665623,3.99586958796739,1
9698,6.997902749214937,196.8987135299984,21959.291190897427,7.000604539690512,334.8435742883366,429.6995512089094,14.225571915036566,66.25833554706031,4.024694072591397,0
9699,7.133848747839464,195.62666543375173,22522.36266486062,7.294369825862558,336.3738804594005,417.7068253660555,14.37130090483972,67.45071159028694,3.940810281165875,1
9701,7.107959034166649,196.10253563782337,21383.33996067631,7.051430345360807,334.6816573193018,427.8958275978396,14.236007865907425,66.0485331685559,3.954559286651692,0
9703,6.983851693436404,196.3212608979656,21307.064009423364,7.087831956869604,334.0498464175476,423.79682200017226,14.360477785693508,66.84831742308282,3.9170674662043,0
9704,7.233578528914919,197.70128267091192,21989.718621532087,7.207893782205675,331.80633723801947,426.5372703606942,14.336430345830586,66.79558510765834,4.06215225110813,1
9705,7.093656386566248,196.1364417615712,23261.46872132517,7.1480441752480814,334.0480423366259,424.3096906732172,14.204436865396149,67.08230384419426,3.966575037269581,1
